,BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
5421,21-152235,SEMOCTOM,None,"M. AUBY Jean-François, Président du SEMOCTOM",,,9 Route d'Allegret,33670,Saint-léon,,,,,services-administratifs@semoctom.com,http://www.semoctom.com,https://demat-ampa.fr,,,,,False,False,,False,False
5422,21-152236,SOC PUB LOCALE AMENAGEMENT RENOVATION,None,"M. FORET Laurent, Directeur",,,17 Boulevard du mont d'est,93160,Noisy-le-grand,,01-49-31-13-51,,,l.foret@socaren.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
5423,21-152237,CALI,None,M.Philippe BUISSON,,,42 rue Jules Ferry - CS62026,33503,Libourne cedex,,05-57-25-01-51,,,marchespublics@lacali.fr,http://www.lacali.fr,http://www.demat-ampa.fr,,,,,False,False,,False,False
5424,21-152238,Ville d'Yssingeaux,None, LIOGIER Pierre,,,Place Charles de Gaulle,43200,YSSINGEAUX,,04-71-65-73-30,,,marchespublics@yssingeaux.fr,,https://marchespublics.cdg43.fr,,,,,False,False,,False,False
5425,21-152240,e-Collectivités Vendée,None, Charlotte CARCAILLON,,,Maison des Communes65 rue Kepler,85006,La Roche sur Yon Cedex,,(+33) 2-53-33-01-40,,(+33) 2-51-37-00-66,contact@ecollectivites.fr,http://www.ecollectivites.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
5426,21-152241,Collectivité européenne d'Alsace,None,,Victoria Ruzgar,FRF1,Place du Quartier Blanc,67964,Strasbourg Cedex 9,,(+33) 3-89-30-63-23,,,victoria.ruzgar@alsace.eu,https://www.alsace.eu/,http://alsacemarchespublics.eu,,http://alsacemarchespublics.eu,https://www.alsace.eu/,,False,True,,False,True
5427,21-152242,COMMUNE DE PONT L ABBE,None,"M. LE DOARÉ Stéphane, Le Maire",Service des affaires juridiques et de la commande publique,,Square de l'Europe,29129,Pont-l'abbé,,02-98-66-09-09,,02-98-66-09-00,accueil@ville-pontlabbe.fr,http://Ville-pontlabbe.bzh,http://www.e-megalisbretagne.org,,,,,False,False,,False,False
5428,21-152244,ANACT Département Finance Gestion,None,Mme Lamborot Delphine,,,192 avenue Thiers,69457,Lyon cedex 06,,04-72-56-13-68,,04-72-56-13-77,d.lamborot@anact.fr,http://www.anact.fr,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_JF59n4dRUB&v=1&selected=0,,,,,False,False,,False,False
5429,21-152245,Ministère des Affaires étrangères,11000201100044,,Se3.dga-dil-oim@diplomatie.gouv.fr,FR101,Point de contact : DGAM/DIL/OIM 57 boulevard des Invalides 75 007 Paris,75007,Paris,,,,,se3.dga-dil-oim@diplomatie.gouv.fr,https://www.marches-publics.gouv.fr,,,,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,False,True,,False,True
5430,21-152246,Conseil départemental du Pas-de-Calais,None,,,FR,Rue Ferdinand Buisson,62018,Arras Cedex 9,,,,,dcp.secretariat@pasdecalais.fr,https://www.pasdecalais.fr,https://marchespublics596280.fr,,,,,True,False,,False,True
5431,21-152247,GRAND ORLY SEINE BIEVRE,None,"M. LEPRETRE Michel, Président",,,"11, avenue Henri Farman",94398,Orly aérogares,,,,,cecile.smadja@grandorlyseinebievre.fr,http://Marches.maximien.fr,http://Marches.maximien.fr,,,,,False,False,,False,False
5432,21-152248,Ville d'Asnières-sur-Seine,None,"Mme Le Corre Cendrine, Directrice",,,"1, place de l'Hôtel de Ville",92600,Asnières sur seine,,,,,marches@mairieasnieres.fr,,https://asnieres.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
5433,21-152249,UNIVERSITE DE MONTPELLIER,None,"Mme Souquet Christine, Acheteuse marchés publics",,,163 RUE AUGUSTE BROUSSONNET,34090,Montpellier,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
5434,21-152250,Ville de Metz,None," GROSDIDIER François, Maire",,,Place d'Armes BP 21025,57036,METZ,,,,,marchespublics@metzmetropole.fr,http://metz.fr/,http://www.marches-publics.info/accueil.htm,,,,,False,False,,False,False
5435,21-152251,COMMUNE DE ROUEN,None," MAYER-ROSSIGNOL Nicolas, Pouvoir Adjudicateur",,,"Hôtel de Ville, 2 place du Général de Gaulle, CS31402",76037,ROUEN CEDEX,,02-76-08-90-05,,02-35-08-87-22,commande-publique@rouen.fr,https://www.rouen.fr/,https://www.mpe76.fr,,,,,False,False,,False,False
5436,21-152253,DEPARTEMENT DE LA HAUTE LOIRE,22430001200016,,,FRK13,"1, place Monseigneur de Galard, Cs 20310",43009,Le Puy En Velay Cedex,,(+33) 4-71-07-43-43,,(+33) 4-71-07-43-99,correspondre@aws-france.com,http://www.hauteloire.fr,https://www.marches-publics.info,,https://www.marches-publics.info,https://www.marches-publics.info,,False,True,,False,True
5437,21-152254,Conseil général de la Haute-Marne,None,,Monsieur le Président du Conseil départemental,FRF24,1 rue du Commandant Hugueny,52000,CHAUMONT,,,,,service.juridique@haute-marne.fr,http://www.haute-marne.fr,https://www.xmarches.fr,,https://www.xmarches.fr,https://www.xmarches.fr,,False,False,,False,False
5438,21-152255,Bordeaux Métropole,None,,,FRI12,Esplanade Charles de Gaulle,33045,BORDEAUX,,,,,dacp@bordeaux-metropole.fr,http://www.bordeaux-metropole.fr,https://marchespublics.bordeaux-metropole.fr,,https://marchespublics.bordeaux-metropole.fr,http://marchespublics.bordeaux-metropole.fr,,False,True,,False,True
5439,21-152256,CITALLIOS,None,,"Madame Juliette VEBER, chef de projets",FR105,65 rue des trois Fontanot,92024,Nanterre cedex,,,,,j.veber@citallios.fr,http://www.citallios.fr/,http://citallios.achatpublic.com,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_3OcLL4i68b,http://citallios.achatpublic.com,,False,True,,False,True
5440,21-152257,DEPARTEMENT DE LA LOZERE,22480001100013,,,FRJ14,Rue de la Rovère,48001,Mende,,(+33) 4-66-49-66-63,,(+33) 4-66-49-27-86,marches@lozere.fr,http://www.lozere.fr,https://www.marches-publics.info,,https://www.marches-publics.info,https://www.marches-publics.info,,False,True,,False,True
5441,21-152260,COMMUNE DE RIOM,21630300800017,,,FRK14,23 rue de l'hotel de ville,63200,riom,,,,,correspondre@aws-france.com,https://www.ville-riom.fr/,https://agysoft.marches-publics.info,,https://agysoft.marches-publics.info,https://agysoft.marches-publics.info,,False,True,,False,True
5442,21-152261,CA SARREGUEMINES CONFLUENCES,20007074600017,,,FRF33,99 rue du Maréchal Foch,57208,Sarreguemines Cedex,,(+33) 3-87-28-30-30,,,correspondre@aws-france.com,http://www.agglo-sarreguemines.fr,http://www.agglo-sarreguemines.fr,,http://www.agglo-sarreguemines.fr,http://www.agglo-sarreguemines.fr,,False,True,,False,True
5443,21-152262,DEPARTEMENT DE L ISERE,22380001200013,,,FRK24,7 rue Fantin Latour,38022,Grenoble,,(+33) 4-76-00-38-38,,(+33) 4-76-00-38-35,marches-publics@isere.fr,https://www.isere.fr/,https://www.marches-publics.info,,https://www.marches-publics.info,https://www.marches-publics.info,,False,True,,False,True
5444,21-152263,CDA LA ROCHELLE,None," Fountaine Jean-François, Président",,,"6 rue Saint-Michel - CS 41287, service commande publique",17086,La Rochelle,,05-46-30-35-01,,,correspondre@aws-france.com,http://www.agglo-larochelle.fr,https://www.agglo-larochelle.fr/marches-publics,,,,,False,False,,False,False
5445,21-152264,COMMUNE DE GIVORS,21690091000011,,,FRK26,Place Camille Vallin,69700,Givors,,(+33) 4-72-49-18-18,,,commande.publique@ville-givors.fr,http://www.givors.fr,http://marchespublics.grandlyon.com,,,,,False,True,,False,True
5446,21-152265,TOULOUSE METROPOLE,24310051800170,,,FRJ23,"Direction de la commande publique, 6 rue René Leduc",31505,Toulouse,,,,,correspondre@aws-france.com,https://www.toulouse-metropole.fr/,https://www.agysoft.marches-publics.info,,,,,False,True,,False,True
5447,21-152266,Caf de la Sarthe,None,"M. Mathieu Lozahic, Responsable de service",,,178 avenue Bollée,72034,Le mans,,02-43-61-32-43,,,gestion-des-biens@cafle-mans.cnafmail.fr,,,,,,,False,False,,False,False
5448,21-152267,Ville de Cournon d'Auvergne,None," Rage François, Président",,,"Maison des Citoyens, 15 impasse des Dômes BP 158",63804,COURNON D'AUVERGNE,,04-73-69-90-14,,,,,,,,,,False,False,,False,False
5449,21-152268,COMMUNE DE TOULON,21830137200015,,,FRL05,"Avenue de la République, Cs 71407",83056,Toulon,,(+33) 4-94-36-32-40,,,correspondre@aws-france.com,https://www.toulon.fr/,https://www.marches-publics.info/,,,,,False,True,,False,True
5450,21-152269,DEPARTEMENT DE LA MOSELLE,22570001200019,,,FRF33,"1 rue du Pont Moreau, Cs 11096",57036,Metz,,(+33) 3-87-21-98-05,,,smp@moselle.fr,http://www.moselle.fr,https://marchespublics.moselle.fr,,,,,False,True,,False,True
5451,21-152270,CAISSE DES DEPOTS,18002002600019,,,FR101,56 rue de Lille,75007,Paris,,,,,correspondre@aws-france.com,http://www.caissedesdepots.fr,https://caissedesdepots.marches-publics.info,,,,,False,True,,False,True
5452,21-152271,APHM,None," CREMIEUX François, DG",,,80 rue Brochier,13292,MARSEILLE,,,,,correspondance@aws-france.com,http://fr.ap-hm.fr/,http://marchespublics.ght13.fr/,,,,,False,False,,False,False
5453,21-152273,TOULOUSE METROPOLE,None," MOUDENC Jean-Luc, Président",,,"Direction de la commande publique, 6 rue René Leduc BP 35821",31505,Toulouse,,,,,correspondre@aws-france.com,https://www.toulouse-metropole.fr/,https://www.agysoft.marches-publics.info,,,,,False,False,,False,False
5454,21-152274,COM DE COMMUNES PORT DE DROMARDECHE,20004049100017,,,FRK23,Zae les Iles,26240,Saint Vallier cedex,,(+33) 4-75-23-45-65,,(+33) 4-75-23-36-67,contact@portededromardeche.fr,http://www.portededromardeche.fr,https://ledauphine.marchespublics-eurolegales.com,,,,,False,True,,False,True
5455,21-152275,COM DE COMMUNES PORT DE DROMARDECHE,20004049100017,,,FRK23,Zae les Iles,26240,Saint Vallier cedex,,(+33) 4-75-23-45-65,,(+33) 4-75-23-36-67,contact@portededromardeche.fr,http://www.portededromardeche.fr,https://ledauphine.marchespublics-eurolegales.com,,,,,False,True,,False,True
5456,21-152276,Cté de Com de Haute Cornouaille,None,Service Marchés Publics,,,6 rue de Morlaix,29520,Châteauneuf-du-Faou,,02-98-73-25-36,,,,,http://www.megalis.bretagne.bzh,,,,,False,False,,False,False
5457,21-152277,Centre Communal d'Action Sociale,None,,www.achatpublic.com,FR,2 rue de la Gendarmerie BP 92,97453,Saint Pierre cedex,,,,,marches@ccas97410.re,http://www.achatpublic.com,http://www.achatpublic.com,,,,,False,True,,False,True
5458,21-152278,LOUDEAC COMMUNAUTE BRETAGNE CENTRE,20006746000010,,,FRH01,"4/6, boulevard de la gare",22600,LOUDEAC,,(+33) 2-96-66-09-09,,,s.cotbreil@loudeac-communaute.bzh,https://www.loudeac-communaute.com/,https://www.megalis.bretagne.bzh,,https://www.megalis.bretagne.bzh,https://www.megalis.bretagne.bzh,,False,True,,False,True
5459,21-152279,Pôle emploi Centre Val de Loire,None,"Mme ROGER Aurélie, Pôle Emploi Centre-Val de Loire",,,Bât B - 3A rue Pierre-Gilles de Gennes,45035,Orléans cedex 1,,02-38-78-86-21,,02-38-78-02-67,achatsetmarches.45054@pole-emploi.fr,https://pole-emploi.fr,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
5460,21-152280,SPAD,None, Gilles MERRIEN,,,SPAD76 rue de l'Amiral de Ruyter,59140,Dunkerque,,(+33) 3-28-63-84-10,,(+33) 3-28-65-04-07,valerie.charpentier@s3d-spad.fr,https://www.marches-securises.fr,,,,,,False,False,,False,False
5461,21-152281,Métropole Nice Côte d'Azur,None,,Monsieur le Président de la Métropole Nice Côte d'Azur,FRL03,5 rue de l'hôtel de ville,06364,Nice cedex 4,,(+33) 4-97-13-20-00,,,dao@nicecotedazur.org,http://www.e-marches06.fr,http://www.e-marches06.fr,,http://www.e-marches06.fr,http://www.e-marches06.fr,,False,True,,False,True
5462,21-152282,Ville de Paris,None,,,FR101,Direction des Finances et des Achats (DFA) - Sous-direction des achats - Service Achat 2 - Fournitures et prestations pour les Parisiens - 7 avenue de la porte d'Ivry,75013,Paris,,,,,dfa-bm2@paris.fr,https://www.paris.fr,https://marches.maximilien.fr,,https://marches.maximilien.fr/?page=Entreprise.EntrepriseAdvancedSearch&AllCons&id=799138&orgAcronyme=r8t,https://marches.maximilien.fr,,False,True,,False,True
5463,21-152283,METROPOLE D AIX MARSEILLE PROVENCE,None,,Territoire du Pays d'Aix - Direction commande publique,FRL04,"58, boulevard Charles Livon",13007,Marseille,,(+33) 4-88-78-88-00,,(+33) 4-88-78-88-08,ld-direction-marches.paysdaix@ampmetropole.fr,https://ampmetropole.fr,https://marchespublics.ampmetropole.fr,,,,,False,True,,False,True
5464,21-152284,ESAT Foyers,None,M. sauzet,,,"3, des Marronniers",44260,Savenay,,02-40-58-90-16,,02-40-56-88-61,frederic.sauzet@cap-lan.fr,,,,,,,False,False,,False,False
5465,21-152285,COMMUNE DE ENGHIEN LES BAINS,None,"M. Allet Eric, Directeur de l'Achat Public",,,57 rue du Général de Gaulle,95880,Enghien les bains,,,,,marchepublic@enghien95.fr,http://www.ville-enghienlesbains.fr/,,,,,,False,False,,False,False
5466,21-152286,Région Nouvelle Aquitaine,None,,,FRI1,Site de Poitiers 15 rue de l'Ancienne Comédie CS 70575,86021,poitiers,,,,,commandebatimentaire@nouvelle-aquitaine.fr,https://www.demat-ampa.fr,,,,,,False,True,,False,True
5467,21-152287,CENTRE HOSPITALIER REG UNVT DE TOURS,None,,Direction des Achats et des Approvisionnements - M. GARABIGE Jérôme (j.garabige@chu-tours.fr),FRB04,2 Bd Tonnellé,37044,Tours cedex 9,,(+33) 2-34-38-95-44,,(+33) 2-47-47-60-81,cellule.marches@chu-tours.fr,http://www.chu-tours.fr,https://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=860182&orgAcronyme=x7c,http://www.marches-publics.gouv.fr,,False,True,,False,True
5468,21-152288,Groupement d'Intérêt Public BI2HQ,None,"Mme Salabert Christelle, Responsable administrative",,,"92 impasse des genêts, ZA Les Bouscaillous",46120,Leyme,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
5469,21-152289,Syndicat de la melde,None,"M. BULTEL René, Président",,,1 Place de la Mairie,62120,RACQUINGHEM,,03-21-95-43-90,,,asgoetinck@mairie-racquinghem.fr,,http://www.klekoon.com,,,,,False,False,,False,False
5470,21-152290,EHPAD RESIDENCE EMERAUDE,None, GAGNEPAIN Alexiane,,,2 AVENUE GEORGES MERCIER,03390,MONTMARAULT,,04-70-07-60-86,,,emeraude.direction@orange.fr,https://www.ehpad-montmarault.fr,https://www.e-marchespublics.com,,,,,False,False,,False,False
5471,21-152291,UBS,None,,,FRH04,BP 92116,56321,Lorient,,(+33) 2-97-01-70-92,,,daf.marches@listes.univ-ubs.fr,http://www.univ-ubs.fr,http://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=860165&orgAcronyme=f2h,http://www.marches-publics.gouv.fr,,False,True,,False,True
5472,21-152292,Commune de Brec'h,None,,ROBELET FABRICE,FR,9 RUE GEORGES CADOUDAL,56400,BRECH,,(+33) 2-97-57-79-90,,,finances@brech.fr,http://www.brech.fr,http://www.megalis.bretagne.bzh,,,,,False,True,,False,True
5473,21-152293,Université de Reims Champagne Ardenne,None,,,FRF23,2 avenue Robert Schuman,51100,Reims,,(+33) 3-26-91-81-72,,,direction.achats@univ-reims.fr,http://www.univ-reims.fr,,,,,,False,True,,False,True
5474,21-152295,Saint-Malo Agglomération,None,"M. LURTON GILLES, Le Président",,,6 Rue de la Ville Jégu,35260,Cancale,,02-23-15-10-85,,,,http://www.stmalo-agglomeration.fr,https://marches.megalis.bretagne.bzh/,,,,,False,False,,False,False
5475,21-152297,MAIRIE D'ARGENTONNAY,None, Christelle HERAULT,,,11 place Léopold de Bergeon,79150,Argentonnay,,(+33) 5-49-65-70-22,,,dgs@argentonnay.fr,,https://www.marches-securises.fr,,,,,False,False,,False,False
5476,21-152300,IRCEC,None,"M. CLAUDE LION, Directeur adjoint",,,30 rue de la Victoire,75009,Paris,,01-80-50-18-88,,,marches.publics@ircec.fr,https://www.ircec.fr/,,,,,,False,False,,False,False
5477,21-152301,AGENCE ERASMUS+ FRANCE,None,"Mme FAUVET Muriel, Agence Erasmus Plus France - EducForm",,,9 rue des gamins - CS 71965,33088,Bordeaux cedex,,05-24-44-19-32,,,marches@agence-erasmus.fr,http://www.agence.erasmusplus.fr,,,,,,False,False,,False,False
5478,21-152302,SYND MIXTE REALI GEST PARC VALLEE,None,Mme MONTET Claire,,,Château de la Madeleine Chemin Jean Racine,78472,Chevreuse cedex,,01-30-52-09-09,,,c.montet@parc-naturel-chevreuse.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
5479,21-152303,Sénat,None,,,FR101,15 rue de Vaugirard,75006,Paris,,,,,marches-apj@senat.fr,http://Senat.fr,https://marches-publics.gouv.fr,,https://marches-publics.gouv.fr,https://www.marches-publics.gouv.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=854457&orgAcronyme=w3x,,False,True,,False,True
5480,21-152304,Ville de Koungou,None,,,FRY5,1 Place de la Liberté,97690,Koungou,YT,(+33) 2-69-61-42-42,,(+33) 2-69-63-88-78,bastien.camps@koungou.fr,https://lannuaire.service-public.fr/mayotte/mayotte/mairie-97610-01,https://marches-securises.fr,,,https://marches-securises.fr,,False,False,,False,False
5481,21-152305,Université de Rennes 1,None,,"Direction des Affaires Financières et de la Politique d'Achat, Pôle des Achats",FRH03,2 rue du thabor,35065,Rennes,,(+33) 2-23-23-36-70,,,achats@listes.univ-rennes1.fr,http://www.univ-rennes1.fr/,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=859982&orgAcronyme=f2h,,http://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=859982&orgAcronyme=f2h,http://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=859982&orgAcronyme=f2h,,False,True,,False,True
5482,21-152306,VILLE DE LA POSSESSION,21974008100019,,,FRY4,Rue Waldeck-Rochet,97419,La Possession,,(+33) 2-62-22-20-02,,(+33) 2-62-22-03-92,marchespublics@lapossession.re,http://www.marches-publics.info,http://www.marches-publics.info,,http://www.marches-publics.info,http://www.marches-publics.info,,False,True,,False,True
5483,21-152307,DEPARTEMENT DE LA MAYENNE,None, le Président,,,"39 rue Mazagran, CS 21429",53014,LAVAL,,02-43-66-54-19,,,sjmpa@lamayenne.fr,http://www.lamayenne.fr,https://www.lamayenne.fr,,,,,False,False,,False,False
5484,21-152309,GHT 40,26400428400016,,,FRI13,Avenue Pierre de Coubertin,40024,Mont De Marsan Cedex,,(+33) 5-58-05-21-13,,(+33) 5-58-05-21-29,achatsght.mdm@ght40.fr,http://www.ch-mt-marsan.fr/,http://www.agysoft.marches-publics.info,,http://www.agysoft.marches-publics.info,http://www.agysoft.marches-publics.info,,False,True,,False,True
5485,21-152311,COMMUNE DE THIZY LES BOURGS,None," SOTTON Martin, Maire",,,Château Moncorgé,69240,THIZY LES BOURGS,,04-74-64-05-29,,04-74-64-30-22,contact@thizylesbourgs.fr,http://www.thizylesbourgs.fr,http://agysoft.marches-publics.info,,,,,False,False,,False,False
5486,21-152312,SCE DEPARTEMENTAL INCENDIE ET SECOURS,None,"Mme MALHERBE Hermeline, Présidente du Conseil d'administration du SDIS 66",,,1 rue du Lieutenant Gourbault BP 19935,66962,PERPIGNAN,,04-68-63-78-63,,,nathalie.gubert@sdis66.fr,http://www.sdis66.fr/,http://agysoft.marches-publics.info,,,,,False,False,,False,False
5487,21-152313,Communauté de Communes de la Forêt,None," DESCHAMPS Jean-François, Président",,,15 rue du Mail Est,45170,Neuville aux Bois,,02-38-91-52-88,,,contact@cc-foret.fr,http://www.cc-foret.fr/,http://approlys.marches-publics.info/,,,,,False,False,,False,False
5488,21-152314,COMMUNE DE LONS-LE-SAUNIER,None," RAVIER Jean-Yves, Maire",,,4 avenue du 44ème R.I BP 70340,39015,LONS-LE-SAUNIER CEDEX,,03-84-47-29-16,,,correspondre@aws-france.com,http://www.ville-lons-le-saunier.fr,http://www.lonslesaunier.fr/vos-demarches-ligne/marche-publics/,,,,,False,False,,False,False
5489,21-152315,Communauté de Communes de la Forêt,None," DESCHAMPS Jean-François, Président",,,15 rue du Mail Est,45170,Neuville aux Bois,,02-38-91-52-88,,,contact@cc-foret.fr,http://www.cc-foret.fr/,http://approlys.marches-publics.info/,,,,,False,False,,False,False
5490,21-152316,COMMUNE LES PENNES MIRABEAU,21130071000244,,,FRL04,223 Avenue François Mitterrand,13758,Les Pennes Mirabeau,,(+33) 9-69-36-24-12,,,marchespublics@vlpm.com,http://www.pennes-mirabeau.org/,http://agysoft.marches-publics.info,,http://agysoft.marches-publics.info,http://agysoft.marches-publics.info,,False,True,,False,True
5491,21-152317,SYTRAL,None," BERNARD Bruno, Président",,,"21 Boulevard Vivier Merle, CS 63815",69487,Lyon,,04-72-84-58-00,,04-78-53-12-84,unitemarches@sytral.fr,http://www.sytral.fr,https://www.marches-publics.info,,,,,False,False,,False,False
5492,21-152318,TOULOUSE METROPOLE,24310051800170,,,FRJ23,"Direction de la commande publique, 6 rue René Leduc",31505,Toulouse,,,,,correspondre@aws-france.com,https://www.toulouse-metropole.fr/,https://www.agysoft.marches-publics.info,,,,,False,True,,False,True
5493,21-152319,CENTRE HOSPITALIER SAINT BRIEUC,26220009000013,,,FRH01,"10, rue Marcel Proust",22027,Saint-Brieuc,,,,,correspondre@aws-france.com,https://www.ch-stbrieuc.fr/,http://agysoft.marches-publics.info/,,,,,False,True,,False,True
