BOAMP_AVIS_NUM,D_13_01_Conditionparticipation_Critereselection,D_13_02_Conditionparticipation_Situationjuridique,D_13_03_Conditionparticipation_Situationjuridiquesst,D_13_04_Conditionparticipation_Capecomarcheoui,D_13_05_Conditionparticipation_Capecomarchenon,D_13_06_Conditionparticipation_Capeco,D_13_07_Conditionparticipation_Capecosst,D_13_08_Conditionparticipation_Capeconiveaumini,D_13_09_Conditionparticipation_Capeconiveauminisst,D_13_10_Conditionparticipation_Captechoffreoui,D_13_11_Conditionparticipation_Captechoffrenon,D_13_12_Conditionparticipation_Captech,D_13_13_Conditionparticipation_Captechsst,D_13_14_Conditionparticipation_Captechniveaumini,D_13_15_Conditionparticipation_Captechniveauminisst,D_13_16_Conditionparticipation_Criteresparticipation,D_13_17_Conditionparticipation_Marchereserveoui,D_13_17_01_Conditionparticipation_Marchereserveoui_Ateliersproteges,D_13_17_02_Conditionparticipation_Marchereserveoui_Emploisproteges,D_13_18_Conditionparticipation_Marchereservenon,D_13_19_Conditionparticipation_Prestationreserveeoui,D_13_20_Conditionparticipation_Prestationreserveenon,D_13_21_Conditionparticipation_Conditionparticuliereexecution,D_13_22_Conditionparticipation_Indicationobligatoirenomqualificationsoui,D_13_23_Conditionparticipation_Indicationobligatoirenomqualificationsnon,D_13_24_Conditionparticipation_Justificatifscandidat,D_13_24_01_Conditionparticipation_Justificatifscandidat_P,D_13_25_Conditionparticipation_Eligiblemps,D_13_25_01_Conditionparticipation_Eligiblemps_Oui,D_13_25_02_Conditionparticipation_Eligiblemps_Non
21-158438,,"DUME ou la lettre de candidature dûment remplie (sur le modèle figurant dans le formulaire DC 1) et comprenant la déclaration sur l'honneur (relative aux interdictions de soumissionner) conforme à l'article R. 2143-3 du Code de la commande publique :"" Le candidat produit à l'appui de sa candidature :1° Une déclaration sur l'honneur pour justifier qu'il n'entre dans aucun des cas mentionnés aux articles L. 2141-1 à L. 2141-5 et L. 2141-7 à L. 2141-11 notamment qu'il satisfait aux obligations concernant l'emploi destravailleurs handicapés définies aux articles L. 5212-1 à L. 5212-11 du Code du travail "".- Inscription sur un registre professionnel pertinent- Inscription sur un registre du commerce",,,False,- Chiffre d'affaires annuel général sur les 3 derniers exercices - Chiffre d'affaires annuel dans le domaine d'activité sur les 3 derniers exercices - Création de l'opérateur économique - Assurance contre les risques professionnels - Chiffre d'affaires annuel minimal (à décrire ci-après) :,,"Moyenne des chiffres d'affaires sur les exercices 2017/2018/2019 :Lot no 1 : 3 600 000,00 euro(s) HT Lot no 2 : 460 000,00 euro(s) HT Lot no 3 : 600 000,00 euro(s) HT Lot no 4 : 240 000,00 euro(s) HT Lot no 5 : 33 000,00 euro(s) HT Lot no 6 : 40 000,00 euro(s) HTLot no 7 : 80 000,00 euro(s) HTLot no 8 : 200 000,00 euro(s) HTLot no 9 : 30 000,00 euro(s) HT",,,False,"- Description des principaux travaux fournis antérieurement sur les 5 derniers exercices- Titres d'études et professionnels - Effectifs moyens annuels sur les 3 derniers exercices- Description de l'outillage, du matériel et de l'équipement technique qui seront utilisés pour l'exécution du marché - Détail des certificats établis par des organismes indépendants concernant les normes d'assurance de la qualité",,Voir article X A) 2° D du règlement de consultation,,,CF_NIV_SUIV,False,False,True,,False,"Clause sociale d'insertion obligatoire : Pour promouvoir l'emploi et combattre l'exclusion, la Région Île-de-France a décidé de faire application des dispositions des articles L. 2113-12 et suivants du Code de la commande publique en incluant dans ce marché public une clause sociale d'insertion obligatoire. Le candidat doit réaliser, dans le cadre de l'exécution du marché, une action d'insertion qui permette l'accès ou le retour à l'emploi de personnes rencontrant des difficultés sociales ou professionnelles particulières. Cette clause est applicable aux lots identifiés dans l'article 8.8 du cahier des clauses administratives particulières (CCAP). L'article 8.8 du CCAP précise à cet égard les différentes modalités envisageables de mise en oeuvre de cette action d'insertion.",False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-158442,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,True,False
21-158444,,,,,False,Indications concernant le chiffre d'affaires annuel général sur 3 ans,,,,,False,Mention des références travaux sur une période de 5 ans.Titres d'études et professionnels exigés du prestataire de services ou du contractant lui-même,,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,"Documents à produire à l'appui des candidatures par le candidat, au choix de l'acheteur public",CF_NIV_SUIV,False,True
21-158444,,,,,False,Indications concernant le chiffre d'affaires annuel général sur 3 ans,,,,,False,Mention des références travaux sur une période de 5 ans.Titres d'études et professionnels exigés du prestataire de services ou du contractant lui-même,,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,"Formulaire DC1, Lettre de candidature - Habilitation du mandataire par ses co-traitants (disponible à l'adresse suivante : http://www.economie.gouv.fr/directions_services/daj/marches_publics/formulaires/DC/daj_dc.htm)",CF_NIV_SUIV,False,True
21-158444,,,,,False,Indications concernant le chiffre d'affaires annuel général sur 3 ans,,,,,False,Mention des références travaux sur une période de 5 ans.Titres d'études et professionnels exigés du prestataire de services ou du contractant lui-même,,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,"Formulaire DC2, Déclaration du candidat individuel ou du membre du groupement (disponible à l'adresse suivante : http://www.economie.gouv.fr/directions_services/daj/marches_publics/formulaires/DC/daj_dc.htm)",CF_NIV_SUIV,False,True
21-158444,,,,,False,Indications concernant le chiffre d'affaires annuel général sur 3 ans,,,,,False,Mention des références travaux sur une période de 5 ans.Titres d'études et professionnels exigés du prestataire de services ou du contractant lui-même,,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,"Formulaire DC4, Déclaration de sous-traitance (disponible à l'adresse suivante : http://www.economie.gouv.fr/directions_services/daj/marches_publics/formulaires/DC/daj_dc.htm)",CF_NIV_SUIV,False,True
21-158444,,,,,False,Indications concernant le chiffre d'affaires annuel général sur 3 ans,,,,,False,Mention des références travaux sur une période de 5 ans.Titres d'études et professionnels exigés du prestataire de services ou du contractant lui-même,,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,"S'il s'appuie, pour présenter sa candidature, sur les capacités professionnelles, techniques et financières d'autres opérateurs économiques, le candidat produit les mêmes documents concernant cet opérateur économique que ceux qui lui sont exigés par l'acheteur public. Le candidat doit également apporter la preuve que chacun de ces opérateurs économiques mettra à sa disposition les moyens nécessaires, pendant toute la durée d'exécution du marché public ou de l'accord-cadre",CF_NIV_SUIV,False,True
21-158444,,,,,False,Indications concernant le chiffre d'affaires annuel général sur 3 ans,,,,,False,Mention des références travaux sur une période de 5 ans.Titres d'études et professionnels exigés du prestataire de services ou du contractant lui-même,,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,"Si les documents fournis par le candidat ne sont pas établis en langue française, ils doivent être accompagnés d'une traduction en français, certifiée conforme à l'original par un traducteur assermenté",CF_NIV_SUIV,False,True
21-158444,,,,,False,Indications concernant le chiffre d'affaires annuel général sur 3 ans,,,,,False,Mention des références travaux sur une période de 5 ans.Titres d'études et professionnels exigés du prestataire de services ou du contractant lui-même,,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,Les pièces prévues aux articles D. 8222-5 ou D. 8222-7 et D. 8222-8 du code du travail,CF_NIV_SUIV,False,True
21-158444,,,,,False,Indications concernant le chiffre d'affaires annuel général sur 3 ans,,,,,False,Mention des références travaux sur une période de 5 ans.Titres d'études et professionnels exigés du prestataire de services ou du contractant lui-même,,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,"Si l'attributaire est établi en France, les attestations et certificats délivrés par les administrations et organismes compétents prouvant qu'il a satisfait à ses obligations fiscales et sociales ou un état annuel des certificats reçus",CF_NIV_SUIV,False,True
21-158444,,,,,False,Indications concernant le chiffre d'affaires annuel général sur 3 ans,,,,,False,Mention des références travaux sur une période de 5 ans.Titres d'études et professionnels exigés du prestataire de services ou du contractant lui-même,,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,"Si l'attributaire est établi dans un Etat autre que la France, un certificat établi par les administrations et organismes du pays d'origine. Lorsqu'un tel certificat n'est pas délivré par le pays concerné, il peut être remplacé par une déclaration sous serment, ou dans les Etats où un tel serment n'existe pas, par une déclaration solennelle faite par l'intéressé devant l'autorité judiciaire ou administrative compétente, un notaire ou un organisme professionnel qualifié du pays",CF_NIV_SUIV,False,True
21-158444,,,,,False,Indications concernant le chiffre d'affaires annuel général sur 3 ans,,,,,False,Mention des références travaux sur une période de 5 ans.Titres d'études et professionnels exigés du prestataire de services ou du contractant lui-même,,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,"Si les documents fournis par le candidat ne sont pas établis en langue française, ils doivent être accompagnés d'une traduction en français, certifiée conforme à l'original par un traducteur assermenté",CF_NIV_SUIV,False,True
21-158444,,,,,False,Indications concernant le chiffre d'affaires annuel général sur 3 ans,,,,,False,Mention des références travaux sur une période de 5 ans.Titres d'études et professionnels exigés du prestataire de services ou du contractant lui-même,,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,Autres renseignements demandés,CF_NIV_SUIV,False,True
21-158444,,,,,False,Indications concernant le chiffre d'affaires annuel général sur 3 ans,,,,,False,Mention des références travaux sur une période de 5 ans.Titres d'études et professionnels exigés du prestataire de services ou du contractant lui-même,,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,Attestation de visite,CF_NIV_SUIV,False,True
21-158447,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-158449,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,Inscription à l'ordre des architectes ou document équivalent pour tout architecte étranger. Les titres d'architecte sont strictement protégés par la loi du 3 janvier 1977 sur l'architecture.,False,"L'équipe de maîtrise d'oeuvre sera composée à minima d'un architecte DPLG (qui devra justifier de son inscription à l'ordre des architectes). En cas de groupement, l'acheteur impose que le mandataire soit l'architecte.",False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-158451,Documents relatifs aux pouvoirs de la personne habilitée pour l'engager,"Une déclaration sur l'honneur, dûment datée et signée par le candidat, conformément aux dispositions des articles L2141-1 à L2141-5 et L2141-7 à L2141-11 du code de la commande publique, certifiant qu'il est en règle au regard des articles L5212-1 et L5212-11 du code du travail concernant l'emploi des travailleurs handicapés",,,False,"La déclaration du chiffre d'affaire global et le chiffred'affaires des prestations, objet des marchés, réalisés au cours des trois derniers exercices disponibles;Si le candidat est en redressement judiciaire, la copie du ou des jugements prononcés à cet effet;Bilans, comptes de résultat et liasse fiscale des trois dernières années;",,,,,False,Qualification qualifelec Logement Commerce Petit Tertiaire (LCPT) et Moyen Gros Tertiaire Industrie (MGTI) ou équivalent - Courant faible,,"A défaut de qualification le candidat présentera les principales références auprès de collectivités publiques pour des prestations similaires réalisées au cours des trois dernières années, indiquant le montant et le contenu des prestations, la date et le destinataire.Les références produites doivent être similaires et de technicité équivalente aux prestations faisant l'objet du marché. Elles doivent attester de la bonne exécution de prestations antérieures.",,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,"Documents à produire obligatoirement par le candidat, à l'appui de sa candidature",CF_NIV_SUIV,False,True
21-158451,Documents relatifs aux pouvoirs de la personne habilitée pour l'engager,"Une déclaration sur l'honneur, dûment datée et signée par le candidat, conformément aux dispositions des articles L2141-1 à L2141-5 et L2141-7 à L2141-11 du code de la commande publique, certifiant qu'il est en règle au regard des articles L5212-1 et L5212-11 du code du travail concernant l'emploi des travailleurs handicapés",,,False,"La déclaration du chiffre d'affaire global et le chiffred'affaires des prestations, objet des marchés, réalisés au cours des trois derniers exercices disponibles;Si le candidat est en redressement judiciaire, la copie du ou des jugements prononcés à cet effet;Bilans, comptes de résultat et liasse fiscale des trois dernières années;",,,,,False,Qualification qualifelec Logement Commerce Petit Tertiaire (LCPT) et Moyen Gros Tertiaire Industrie (MGTI) ou équivalent - Courant faible,,"A défaut de qualification le candidat présentera les principales références auprès de collectivités publiques pour des prestations similaires réalisées au cours des trois dernières années, indiquant le montant et le contenu des prestations, la date et le destinataire.Les références produites doivent être similaires et de technicité équivalente aux prestations faisant l'objet du marché. Elles doivent attester de la bonne exécution de prestations antérieures.",,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,"Copie du ou des jugements prononcés, si le candidat est en redressement judiciaire",CF_NIV_SUIV,False,True
21-158451,Documents relatifs aux pouvoirs de la personne habilitée pour l'engager,"Une déclaration sur l'honneur, dûment datée et signée par le candidat, conformément aux dispositions des articles L2141-1 à L2141-5 et L2141-7 à L2141-11 du code de la commande publique, certifiant qu'il est en règle au regard des articles L5212-1 et L5212-11 du code du travail concernant l'emploi des travailleurs handicapés",,,False,"La déclaration du chiffre d'affaire global et le chiffred'affaires des prestations, objet des marchés, réalisés au cours des trois derniers exercices disponibles;Si le candidat est en redressement judiciaire, la copie du ou des jugements prononcés à cet effet;Bilans, comptes de résultat et liasse fiscale des trois dernières années;",,,,,False,Qualification qualifelec Logement Commerce Petit Tertiaire (LCPT) et Moyen Gros Tertiaire Industrie (MGTI) ou équivalent - Courant faible,,"A défaut de qualification le candidat présentera les principales références auprès de collectivités publiques pour des prestations similaires réalisées au cours des trois dernières années, indiquant le montant et le contenu des prestations, la date et le destinataire.Les références produites doivent être similaires et de technicité équivalente aux prestations faisant l'objet du marché. Elles doivent attester de la bonne exécution de prestations antérieures.",,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,"Déclaration sur l'honneur du candidat justifiant qu'il n'entre dans aucun des cas d'interdiction de soumissionner obligatoires prévus aux articles 45 et 48 de l'ordonnance no 2015-899 du 23 juillet 2015 ou, pour les marchés publics de défense ou de sécurité, qu'il n'entre dans aucun des cas d'interdiction de soumissionner obligatoires prévus aux articles 45 ,46 et 48 de l'ordonnance no 2015-899 du 23 juillet 2015 (si cette déclaration n'est pas déjà demandée dans le cadre du formulaire DC1, ci-après)",CF_NIV_SUIV,False,True
